Date,Timestamp,Latitude,Longitude,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,Final.out
Sat Jun 09 18:10:17 PDT 2018,1528593017.268,29.8744582,-131.7904121,32.005610274103,174.558870686249,107.772909563712,193.686686183236,-13.2775119617225,-6.42233919934509,6.44688317030761,18.4027378234028,16.7129137921791,30.0056999357122,12.7710991188277,87.8343357736071,31.4845258283039,-21.3852621856512,7.05269181279189,24.526572415314,14.7420064555034
Sat Jun 09 18:10:18 PDT 2018,1528593018.267,29.8744739,-131.7903297,33.9116867037723,178.74102290171,113.521206248757,200.765388943552,-13.2775119617225,-6.45860995470159,6.34252129130216,18.2351174541694,16.5542342908357,29.7766882325512,21.0327451884224,87.2993524522561,31.2476896495207,-21.3423640363183,1.90320461311425,24.3265508048535,18.793489739629
Sat Jun 09 18:10:19 PDT 2018,1528593019.269,29.8744896,-131.7902481,31.5175927621178,177.730399034008,112.853844573965,199.63884735984,-13.2775119617225,-6.49449891263327,6.2392579583915,18.0692615098752,16.3972251000327,37.2671618912892,20.8521648876322,86.7700005342878,31.0133464831457,20.8177113483778,1.82330610482564,24.1286346850294,20.834938118005
Sat Jun 09 18:10:20 PDT 2018,1528593020.272,29.8745074,-131.7901663,31.2830634180139,176.730357615182,105.8043400324,202.609905236191,-13.2775119617225,-6.53001206995835,6.13707591692493,17.9051422770396,16.2418599845262,37.0025300910117,20.6734754800439,86.2461915683402,30.781457171916,-21.4795931946556,6.78644503839908,23.9327909853082,18.457667732285
Sat Jun 09 18:10:21 PDT 2018,1528593021.27,29.8745256,-131.7900845,35.3426719420996,180.916336354649,111.573428141052,201.485491604952,-13.2775119617225,-6.56515529856129,6.03595827172365,17.7427326195461,16.0881132556395,36.740654871987,20.4966474204514,85.7278389457877,30.551983374345,20.6830760711457,1.63960623586546,56.0227823256259,20.5898617457985
Sat Jun 09 18:10:22 PDT 2018,1528593022.267,29.8745446,-131.7900002,37.2359769043406,179.910150612077,117.317030474747,204.460055095474,-13.2775119617225,-6.59993434862948,5.93588847776797,17.5820059636846,15.9359597571039,36.481493385802,20.3216517759842,85.2148578530027,30.3248875435882,20.5071144751204,6.60479128040434,23.3790426640632,20.4143831255523
Sat Jun 09 18:10:23 PDT 2018,1528593023.269,29.8745641,-131.7899149,34.8303174892247,178.914337918398,116.643862730229,203.337696502396,-13.2775119617225,-6.63435485178975,5.83685033117266,17.4229362836567,15.7853748513368,36.2250036675158,20.1484602103259,84.7071652250918,30.1001329069629,20.3329669161676,1.4596939930694,23.1900913515592,20.2407135632468
Sat Jun 09 18:10:24 PDT 2018,1528593024.271,29.8745827,-131.7898273,34.5836106715275,183.105581333246,115.977599270271,206.314392786554,-13.2775119617225,6.55084341265735,5.73882796043986,17.2654980875265,15.6363344061416,35.9711446130069,19.9770449684179,84.2046797010568,29.8776834460978,20.1606054860246,6.42686375334282,55.2894733889612,20.0688252272213
Sat Jun 09 18:10:25 PDT 2018,1528593025.27,29.8745991,-131.7897413,36.4848152997589,182.103626775619,115.318134417046,205.194025925594,-13.2775119617225,6.44967833421664,5.64180581797985,17.1096664036018,15.4888147818158,35.7198759570134,19.8073788616315,83.7073215803283,29.6575038776906,19.9900028459851,11.3700105591881,54.9396418310496,19.8986908538083
Sat Jun 09 18:10:26 PDT 2018,1528593026.273,29.8746151,-131.7896552,34.0867647765195,181.11184434548,114.665364638474,204.085033347486,-13.2775119617225,-6.87041720657899,5.54576867188999,16.9554167672296,15.3427928186506,35.4711582518421,19.6394352533911,83.2150127806225,29.4395596348509,-22.3044149183132,11.2448962316707,54.5933618625583,17.4911140360209
Sat Jun 09 18:10:27 PDT 2018,1528593027.283,29.8746314,-131.7895704,35.9930564185827,185.306504113143,120.409508274678,207.07380617819,-13.2775119617225,6.31752189830736,5.45070159798285,16.8027252079925,15.1982458248103,35.2249528467231,19.473188045234,82.7276767970753,29.2238168490096,19.8678081175821,11.1210456852395,21.9616626971562,19.670498081408
Sat Jun 09 18:10:28 PDT 2018,1528593028.271,29.8746468,-131.7894865,33.5999057336724,184.308594484626,113.347231416602,205.966513122211,-13.2775119617225,-7.00158100452938,5.35658997205469,16.6515682372904,15.0551515645765,34.9812218677862,19.3086116632895,82.245238662609,29.0102423323728,19.7012487201987,5.95437060795607,21.7845814174634,19.5049301917441
Sat Jun 09 18:10:29 PDT 2018,1528593029.271,29.8746619,-131.7894042,35.5111327150301,188.498176477397,119.104751862074,204.870292996791,-13.2775119617225,-7.03296065931535,5.2634194623858,16.5019228362953,14.913488246945,42.4578177462955,19.1456810451644,81.7676249094873,28.7988035609023,19.5363549167891,5.85821119510767,21.6092709505674,19.3410179809767
Sat Jun 09 18:10:30 PDT 2018,1528593030.275,29.8746842,-131.7893271,37.4147530452008,192.67113370745,124.837953352004,211.961325447633,-13.2775119617225,-7.06402807873031,5.17117602246486,16.3537664442654,14.7732345145636,42.1805275487432,18.9843716272197,81.2947635320186,28.5894686578047,19.3731018477417,5.76300859233737,53.7270681561978,19.1787367374807
Sat Jun 09 18:10:31 PDT 2018,1528593031.277,29.8747216,-131.7892644,37.1638012382359,191.651585956613,124.154213424709,219.02152958253,-13.2775119617225,6.12683914288856,21.7759884262945,16.207076947206,24.1587053751016,49.6254831199826,27.2256687622717,80.8265839503664,28.38220637751,19.2114651457147,5.6687485895945,21.1031997330882,22.9673469006981
Sat Jun 09 18:10:32 PDT 2018,1528593032.275,29.8747783,-131.7892252,39.061777500066,190.642083011202,129.868328601764,221.965575353363,-13.2775119617225,-7.19069987206935,21.6033110844816,40.8603724774901,23.9742905113734,49.3156161491368,27.026145704518,103.919104577482,28.1769860901246,19.0514209235106,15.6637580402163,53.2267906186135,25.5002181079457
Sat Jun 09 18:10:33 PDT 2018,1528593033.278,29.8748486,-131.7892129,38.8052123556455,205.174891116698,141.950196854053,224.900896022138,-13.2775119617225,6.00173475108767,21.4323266577846,15.795849090946,23.7916836365053,49.0087870897698,26.8285787551737,103.344611359153,53.5833785772682,18.8929457623084,10.4779971207292,52.9007891353765,25.3101311958395
Sat Jun 09 18:10:34 PDT 2018,1528593034.279,29.8749453,-131.7892297,36.4045909801369,193.753803866079,128.409117782761,219.650478826782,-13.2775119617225,-7.31490002066031,4.56565223845904,15.6540278175183,14.0858289145672,40.9848891320191,18.231318208457,102.775722952709,27.6470116872776,18.73601670024,0.27328856346587,52.5779681544151,18.4836674543485
Sat Jun 09 18:10:35 PDT 2018,1528593035.285,29.875014,-131.789256,40.4566364932065,197.927065037721,134.11391403343,226.697097613084,-13.2775119617225,-7.34384473882081,21.176790398994,40.3139111007947,23.4782531971925,40.7214794179718,26.4801837263537,102.212357734678,27.4483489511174,18.5806112212984,10.2965760765525,52.2582813577348,24.9792184617731
Sat Jun 09 18:10:36 PDT 2018,1528593036.29,29.8751212,-131.7893012,48.7830139702601,212.440275938434,146.186354363581,233.714030303332,-13.2775119617225,5.85070611546086,21.0103444938697,40.0550153372076,23.3006891142992,48.1810427150673,26.2881175636093,101.65443565885,27.2516056616834,18.4267072445689,10.1826915932758,51.9416833223751,24.7944033389543
Sat Jun 09 18:10:37 PDT 2018,1528593037.279,29.8751947,-131.7893315,44.1912227716643,206.177406790411,139.026805895597,232.526570965519,-13.2775119617225,-7.4647809923191,20.8454990301409,39.7986089559628,23.1248323783568,47.8855688945058,34.5001132767087,101.101878218366,27.0567541346478,18.2742831137694,10.0699021531075,51.6281294988939,25.0907932565023
Sat Jun 09 18:10:38 PDT 2018,1528593038.28,29.8753042,-131.7893666,50.3558536401875,215.483820551096,151.083147187539,235.43942975697,-13.2775119617225,-7.49259310222055,20.6822310349645,14.7425920582143,22.9506584819928,47.5929225746195,25.8691029007025,100.554608408892,26.8637672155264,18.1233175870924,15.0026784066716,51.3175761904699,24.4098806913477
Sat Jun 09 18:10:39 PDT 2018,1528593039.287,29.8753729,-131.7893731,35.0265322847159,193.681132085847,131.12294120761,230.166014874217,-13.2775119617225,-7.52014033488484,3.82121103506142,14.6091629914527,13.2520023089787,47.3030633625417,34.0852921101372,123.572525438062,52.2858235256767,17.9737898273361,9.82340897721742,18.7116976649833,18.3427437461597
Sat Jun 09 18:10:40 PDT 2018,1528593040.277,29.8754336,-131.7893558,56.2641424365232,223.77101592499,162.402206036991,241.27837804785,-13.2775119617225,5.67700633601437,20.4398600488734,39.2801930648032,22.6526271066876,54.7358630603688,33.8608238443938,122.92394706176,51.9750968172057,17.8256793923169,19.8041602691803,50.8591053080141,28.2567254755407
Sat Jun 09 18:10:41 PDT 2018,1528593041.276,29.875502,-131.7892913,51.6429846524908,227.831021910064,167.965990045949,256.433277449523,-13.2775119617225,5.58759823083636,20.2808158412763,39.0322793618479,22.4831453186291,54.4150452536608,33.6384732037989,122.281487349385,51.6673014927768,17.6789662255526,14.6024832332982,50.5565740944776,28.060809261214
Sat Jun 09 18:10:42 PDT 2018,1528593042.288,29.8755297,-131.7892089,53.4851480998585,205.984309541464,122.363800848981,218.367010182826,-13.2775119617225,-7.72599445434116,20.1232650065204,38.7866934870893,22.3152549088622,46.376983213259,33.4182103626462,98.0834976709872,51.3623962652908,17.5336306472085,19.5173349165767,50.2568835496128,27.8667326357542
Sat Jun 09 18:10:43 PDT 2018,1528593043.301,29.8755236,-131.7891092,33.8515202011109,194.602120964197,115.337217874155,213.195144953482,-13.2775119617225,-7.7519361249364,3.26638619500731,13.7385526438346,12.621940537124,38.3765699907257,16.3932997832663,74.001037326513,25.4448446837225,17.3896533452976,4.22732516094194,17.6588224368269,16.891476564282
Sat Jun 09 18:10:44 PDT 2018,1528593044.285,29.8754833,-131.7890006,33.6323154003535,193.635238950588,114.739009828407,216.231287248082,-13.2775119617225,-7.77763647766564,3.18943783148763,13.6128965293902,12.5014779673619,38.1363184467608,16.2552960077082,97.15768689253,25.2647406993251,17.2470153671255,-0.899255864527541,17.5149325093918,16.7511556874168
Sat Jun 09 18:10:45 PDT 2018,1528593045.283,29.8753947,-131.7888655,37.709330605799,192.677309548216,114.146340746045,215.168746510999,-13.2775119617225,-7.8030988641659,3.11320195281536,13.4884038974869,12.3821307917643,37.8982914541289,16.1185700448867,96.6464128237603,25.0863043444128,17.1056981109734,4.08870971863606,49.6749504647908,16.6121340779301
Sat Jun 09 18:10:46 PDT 2018,1528593046.287,29.8753019,-131.7887552,39.6208269387523,202.086481880474,126.34647018989,226.383737766623,-13.2775119617225,-7.82832657429289,3.03766870896956,13.3650586631126,12.2638835901353,37.6624582586642,15.9831042291881,96.1398509583894,24.9095125642002,16.9656833180117,4.008681047298,49.3848469513045,16.4743937735999
Sat Jun 09 18:10:47 PDT 2018,1528593047.289,29.8752219,-131.7886692,39.3781740080161,201.09857365184,132.099288967227,221.194607766901,-13.2775119617225,-7.85332283753798,2.96282843066364,13.2428450363932,12.1467212252186,37.4287886704972,15.848881219138,95.6379364495815,24.7343427269253,16.8269530644349,14.0211637628297,49.097404937942,16.3379171417865
Sat Jun 09 18:10:48 PDT 2018,1528593048.279,29.875094,-131.7885399,39.1377370857799,194.940743580861,118.647591175041,224.213811345903,-13.2775119617225,-7.8780908244064,2.88867162521896,13.1217475158539,12.0306288362371,37.197253051172,24.1201378635912,95.140605634918,24.5607726141918,-25.4576481428757,8.85091849384865,48.8125879657974,18.0753833499142
Sat Jun 09 18:10:49 PDT 2018,1528593049.297,29.8749833,-131.788432,38.8994859537458,204.353223788338,124.442511437206,223.134305330868,-13.2775119617225,-7.90263364775784,2.81518897255104,13.0017508818649,11.91559183261,36.9678223011134,23.9501485462034,94.6477960094788,24.388780411574,16.7457328068863,3.70383374525805,48.5303602388542,20.3479406765449
Sat Jun 09 18:10:50 PDT 2018,1528593050.294,29.8748949,-131.7883451,38.6633909405536,203.368469327931,130.213039609462,226.154590909489,-13.2775119617225,-7.92695436411062,2.74237132126473,12.8828401902649,21.3300056324891,36.7404678474354,23.7816975936789,94.1594461996543,24.2183446994776,16.609881020603,8.67360031939658,48.2506866089873,22.555851613084
Sat Jun 09 18:10:51 PDT 2018,1528593051.281,29.874764,-131.7882136,38.4294229094623,202.392586529329,123.172859163558,225.076067923583,-13.2775119617225,-7.95105597491067,2.67020968485488,12.7650007661569,21.1741159135963,36.5151616320789,23.6147642173032,93.6754959376661,24.049444444247,16.4752531242862,13.6206279861667,15.6668963295038,18.8246845189413
Sat Jun 09 18:10:52 PDT 2018,1528593052.282,29.87468,-131.7881244,40.3449618896614,206.604826005893,128.954930438205,228.096106811103,-13.2775119617225,-7.97494142776633,2.59869523800924,12.6482181978704,21.0196243087742,36.2918761002681,23.4493280012538,93.195886036772,23.8820589895117,16.3418326530485,8.45399958724637,47.8443925415649,22.234476155014
Sat Jun 09 18:10:53 PDT 2018,1528593053.293,29.8745724,-131.7879834,50.8421535784434,210.803508556131,134.715065409988,239.288062031318,-13.2775119617225,5.22947388614682,19.2321200629079,37.3425273650134,20.8665120932809,43.7938564767879,23.2853688942762,92.7205583671359,23.7161680477651,16.2096034360183,18.4500067829273,47.5715268964609,22.0759404937786
Sat Jun 09 18:10:54 PDT 2018,1528593054.279,29.874526,-131.7878855,52.7039893547957,220.167570867094,146.846765081815,246.346253999736,-13.2775119617225,-8.08113052709857,19.0876328094651,37.1175494124501,20.7147608752587,51.2624047607804,31.5281491184567,115.816945721021,49.1731270322031,16.0785495898061,18.3089955885066,47.3010867237579,26.1214549968577
Sat Jun 09 18:10:55 PDT 2018,1528593055.283,29.8745088,-131.7877694,56.7071099013688,229.494810626009,165.322282936347,253.377043402061,-13.2775119617225,5.12448908343046,18.9444242042829,36.8945624152192,20.5643525883694,50.9768299080259,31.3298939809338,115.245731306496,48.896796771168,15.9486555121445,18.1692322807622,47.0330398269195,25.9471232846516
Sat Jun 09 18:10:56 PDT 2018,1528593056.287,29.8745418,-131.7876608,58.5463866952601,228.425329028707,158.140019467504,260.383381132453,-13.2775119617225,5.04342299953111,18.802477348926,36.6735400611358,20.4152694846245,58.4175011323398,31.1333855847106,114.679549618089,48.6229011379835,15.8199058756957,23.0771098296516,46.7673545767492,27.1052477071811
Sat Jun 09 18:10:57 PDT 2018,1528593057.287,29.8745978,-131.7876001,53.936128054382,227.365228848924,157.388188189306,259.183114057478,-13.2775119617225,4.96306802163087,18.6617756414232,36.454456499632,29.7987482974346,58.1030493205237,30.9386009463491,114.118334435722,48.3514080980725,15.6922856220228,17.8711523369367,46.5039998989489,30.3686746218918
Sat Jun 09 18:10:58 PDT 2018,1528593058.291,29.8746605,-131.7875751,55.7902807939921,236.674349670842,156.642923123144,257.993329664381,-13.2775119617225,4.88341483393064,18.5223027697937,36.2372863316785,20.0792048341155,50.0673153350989,39.1527909150061,137.13134834901,48.082286176414,15.5657799557183,27.8283409230132,46.2429452620028,33.4905659190096
Sat Jun 09 18:10:59 PDT 2018,1528593059.287,29.8747549,-131.7875821,64.0801167212472,245.948585836705,181.485503144642,277.265041916627,-13.2775119617225,4.80445428264519,35.0902975559434,36.0220045999681,29.4657949128935,57.5160788128325,30.5173993235075,112.907619676191,47.8155044453786,15.4403743386859,27.6496198235144,45.9841606653779,32.8038484397254
Sat Jun 09 18:11:00 PDT 2018,1528593060.286,29.874874,-131.7876134,61.5974915724152,239.646216991553,167.851449153778,267.826927940167,-13.2775119617225,4.72617737249641,34.8809130991569,35.8085867793547,29.2807589523974,64.9327072935061,38.7354036495686,112.361363695075,47.5510325128803,15.3160544845716,27.4724460928424,45.7276166280311,36.8081583743628
Sat Jun 09 18:11:01 PDT 2018,1528593061.281,29.8749723,-131.7876324,41.9467462875564,212.653006621541,135.093316280929,246.162050045722,-13.2775119617225,-8.58155771560465,17.966449924747,35.5970087675397,19.5653400300843,41.424649778564,21.6970457037553,111.819816817244,47.2888405108346,15.1928063533376,12.1553254578033,45.4732841772132,20.6311928669198
Sat Jun 09 18:11:02 PDT 2018,1528593062.289,29.8750632,-131.7876443,46.0046972290933,222.044913680664,147.247936439061,253.230535101441,-13.2775119617225,-8.60171202567383,17.8323556677235,35.3872468759978,19.4243835837676,48.9132590227455,29.9535105861846,111.282918410467,47.0288990839138,15.0706161459768,12.0461716491358,45.2211348375611,24.6889470849761
Sat Jun 09 18:11:03 PDT 2018,1528593063.294,29.8751512,-131.7876629,45.7513544547736,226.219728984786,146.561930249314,252.091611823394,-13.2775119617225,4.608928417629,17.6994075154609,35.1792778211358,19.2846318934022,48.6474864971708,29.7687626265781,110.750608878962,46.7711793785906,14.9494702993627,11.9379507790039,44.9711406204702,24.5266972599902
Sat Jun 09 18:11:04 PDT 2018,1528593064.289,29.8752429,-131.7877049,47.6480703735036,225.200591789269,145.881762410119,250.962381509414,-13.2775119617225,4.53281590537644,17.5675908368346,34.9730787156768,19.1460695791251,48.3839758654309,29.5855869900322,110.222829641342,46.5156530324616,14.8293554812304,16.878622765607,44.7232740137374,24.3658282845786
Sat Jun 09 18:11:05 PDT 2018,1528593065.307,29.8753354,-131.7877721,49.5371699050084,224.190091349646,151.602901581207,253.933927066121,-13.2775119617225,-8.77375529843581,17.4368912487051,34.7686270602641,19.0086815217486,48.1226983746378,29.4039636893891,109.699523109126,46.2622921638421,14.7102585852857,16.7508425337115,44.4775079714685,24.2063226055689
Sat Jun 09 18:11:06 PDT 2018,1528593066.286,29.8754237,-131.7878496,47.1248317206743,223.188118339894,144.51154592617,252.806452639843,-13.2775119617225,4.4385827853243,17.3072946106865,34.5659007352768,18.8724528572614,47.8636257571848,29.2238730748275,109.180632665789,46.0110693616246,14.5921667264376,11.5759867412965,44.2338159042399,24.0481629660444
Sat Jun 09 18:11:07 PDT 2018,1528593067.309,29.8755091,-131.7879268,46.8710403606642,222.194565271399,143.848566691347,255.778502634838,-13.2775119617225,-8.86743143124427,17.1787870200461,34.3648779928524,18.7373689714673,47.6067302205508,29.0452958267747,108.666102646345,45.761957675392,14.4750672361512,16.5198040268475,43.9921716695089,23.891332399121
Sat Jun 09 18:11:08 PDT 2018,1528593068.276,29.8755921,-131.7880029,48.7667462501966,226.390258291758,149.587019887799,254.652745251589,-13.2775119617225,-8.88588365103707,17.0513548067332,34.1655374491094,18.6034154947594,47.3519844373613,28.8682129489986,108.155878317441,45.5149306057807,14.3589476579174,16.3951290645523,43.7525495622653,23.735814221879
Sat Jun 09 18:11:09 PDT 2018,1528593069.295,29.8756752,-131.7880809,50.6563223226207,230.573488619105,148.908417671759,257.62786327665,-13.2775119617225,-8.90418210233159,16.9249845285313,33.9678580765643,18.4705782970241,47.0993615356985,28.6926057618706,107.649905857945,45.2699620950827,14.2437957428356,21.3191120229208,43.5149243059153,25.0058588923957
Sat Jun 09 18:11:10 PDT 2018,1528593070.28,29.8757418,-131.7881463,52.5391678121018,234.742771230868,154.632571141995,260.595339713614,-13.2775119617225,-8.92232869925853,16.7996629663311,33.7718191967374,18.3388434826724,46.8488350896511,28.5184558957976,107.148132340021,45.0270265180835,14.1295994453063,16.1278509701132,43.279271043394,23.428649689235
Sat Jun 09 18:11:11 PDT 2018,1528593071.283,29.8758416,-131.7882479,52.2671980609703,233.717894027593,160.33494545339,263.55396881071,-13.2775119617225,-8.94032532431003,16.675377119521,33.5774004729421,18.2081973857948,54.3262274436615,28.3457452848161,106.650505710675,44.7860986731257,14.016346918831,16.0063412059321,43.0455653284968,23.2769713353054
Sat Jun 09 18:11:12 PDT 2018,1528593072.282,29.8759244,-131.7883385,49.8492619680387,227.520161859191,153.224164046688,262.414744610001,-13.2775119617225,-8.95817382899074,16.5521142014912,33.3845819032521,27.6124725813812,54.0480227547504,36.5838540198276,106.156974773751,44.5471537733938,13.9040265119151,10.8371494873396,42.813783117426,32.0981633006044
Sat Jun 09 18:11:13 PDT 2018,1528593073.283,29.8760098,-131.7884323,53.8870279946782,236.896868294885,158.938215302251,269.468407792114,-13.2775119617225,-8.97587603445275,16.4298616352485,33.1933438136416,27.444890677516,46.0459873324988,36.3795041592475,105.667489172377,44.3101674384138,13.7926267640723,10.7383189076303,42.5839007605442,31.9121974183817
Sat Jun 09 18:11:14 PDT 2018,1528593074.283,29.8760961,-131.7885158,53.6128870152643,235.87574837547,158.235293966479,268.314342813527,-13.2775119617225,-8.99343373211508,16.3086070491384,33.0036668512931,17.7445091727732,53.5300914745977,36.1768224607945,105.181999371829,44.0751156857602,13.6821364019262,15.6891474476117,42.3558949943309,26.9606658167839
Sat Jun 09 18:11:15 PDT 2018,1528593075.283,29.8761647,-131.7885585,55.4886050367841,234.862930244018,163.935753332799,267.169660477042,-13.2775119617225,4.22254375089871,16.1883382726715,32.8155319780695,17.6184033958037,53.2585158508728,35.9757885810282,104.700456642831,43.8419749229655,13.5725443354073,20.6195308779733,42.1297429335339,28.2976597295007
Sat Jun 09 18:11:16 PDT 2018,1528593076.283,29.8762613,-131.7885716,50.9141854720069,233.858313069096,156.820519105455,266.034246823444,-13.2775119617225,4.15169332291239,16.0690433324513,32.6289204641432,17.4933187182429,45.2626419500141,35.7763825059563,127.79967404398,43.6107219396267,13.4638396540424,20.4822958867194,41.9054220635127,28.1293391963379
Sat Jun 09 18:11:17 PDT 2018,1528593077.286,29.8763251,-131.7885384,52.8037317276601,238.043519473102,162.53251643049,269.000036061322,-13.2775119617225,-9.15241376135905,15.9507104482006,32.4438138817809,26.9038830793895,52.7532168596242,35.5785845443931,127.230814422989,43.3813338997019,13.3560116233337,15.297867384537,41.6829102327657,31.2412338118913
Sat Jun 09 18:11:18 PDT 2018,1528593078.284,29.8763637,-131.7884737,56.8345008541983,237.034198061718,161.826452059437,271.957203520092,-13.2775119617225,-9.16898042079826,15.8333280288836,32.2601940992768,26.7425120149674,52.4880332097393,35.382375321477,126.666523955581,43.1537883339934,13.249049681225,15.1831068249135,41.4621856456393,31.0624436682222
Sat Jun 09 18:11:19 PDT 2018,1528593079.29,29.8763739,-131.7884061,54.4055983286073,236.032951221624,154.727952502117,266.725386447375,-13.2775119617225,4.0488421097515,15.7168846689212,32.0780432750328,26.5824319190606,52.2249710290534,35.1877357723442,126.106747811912,42.9280631328105,13.1429434346533,15.0692643497669,41.2432268552098,30.8850838457024
Sat Jun 09 18:11:20 PDT 2018,1528593080.289,29.876354,-131.788288,54.1359445027494,235.039682444001,154.058608022182,265.609837051323,-13.2775119617225,-9.25465559754602,15.6013691444963,31.8973438517788,26.4236273617667,51.9640049613611,34.9946471359535,125.551432035921,42.7041365388084,13.0376826561816,14.9563289859761,41.0260127563376,30.7091372488601
Sat Jun 09 18:11:21 PDT 2018,1528593081.301,29.8763149,-131.7882025,51.7205918637183,234.054296751915,159.792863430745,268.594149823409,-13.2775119617225,-9.27061931327688,15.4867704099478,31.7180785509316,26.266083158102,51.7051100529361,34.8030909490579,125.000523527994,42.4819871399968,12.9332572807138,19.8929145993655,40.810522578885,30.53458705358
Sat Jun 09 18:11:22 PDT 2018,1528593082.287,29.8762217,-131.7880718,53.6115551079713,238.25966076897,159.108790800735,267.480032583151,-13.2775119617225,-9.28645683362647,15.3730775942495,31.5402303670871,26.109784363162,59.1742758705815,34.6130490403197,124.453970028035,42.2615938629149,12.8296574022852,14.7131020270724,40.596735881096,30.3614167017409
Sat Jun 09 18:11:23 PDT 2018,1528593083.29,29.8761402,-131.7879889,53.3482123242323,237.269356939321,164.827576072878,270.467127777989,-13.2775119617225,-9.30216964909142,15.2602799975725,31.363782562643,25.9547162673948,51.1628977815128,34.4245035245636,123.911720098941,42.0429359659675,12.7268732709308,19.6516858024564,40.3846325431322,30.1896098959792
Sat Jun 09 18:11:24 PDT 2018,1528593084.295,29.8760027,-131.7878732,55.2355586313839,241.469117910036,164.129124747253,277.539405920278,-13.2775119617225,3.91753957943775,31.8617742006718,31.1887186625474,25.8008643919865,58.6364448793957,42.6471332528651,123.373723110468,41.8259930329177,12.6248952896263,14.4736903930141,40.1741927607602,36.017983480716
Sat Jun 09 18:11:25 PDT 2018,1528593085.296,29.8758862,-131.7877788,59.2652405593574,250.839592418828,169.834816003105,280.494665605665,-13.2775119617225,3.85037140935509,14.9717847169211,31.0150224491714,25.6482144843548,58.355530985485,42.4286776074957,122.839929223467,41.6107449665324,12.5237140113007,19.414226205499,72.2914483168622,33.6294797254436
Sat Jun 09 18:11:26 PDT 2018,1528593086.29,29.8757836,-131.7876831,67.576360530517,260.177636105994,188.316637005168,291.6281618956,-13.2775119617225,3.78372594876724,31.5757844559378,30.8426779573002,25.4967525137475,65.804522583569,42.211922006059,122.310289374498,67.0328030042856,12.4233201359193,9.18818650636703,71.9584951640273,36.8938532309984
Sat Jun 09 18:11:27 PDT 2018,1528593087.294,29.8757112,-131.7876101,52.2232920622483,238.385945145721,155.543909399959,269.985516286271,-13.2775119617225,-9.51830758744819,14.6877622313187,30.671669469242,25.3464646669433,57.7701666766093,33.586765236053,121.784755260791,41.085503555439,12.3237045076339,9.10111015571552,39.3010890616134,29.4666149514982
Sat Jun 09 18:11:28 PDT 2018,1528593088.297,29.8756239,-131.7874962,49.822323008403,237.414271566156,161.290048899132,268.891836640526,-13.2775119617225,3.70328166483234,14.5797881996853,30.5019815100491,25.1973373440527,49.769126946916,33.4058220808492,121.263279325569,40.8756077426314,12.2248581119993,9.01470620931614,39.0980828800561,29.301579712451
Sat Jun 09 18:11:29 PDT 2018,1528593089.292,29.8755753,-131.7873978,53.8765198877848,241.63358623272,160.618635203513,267.806569915133,-13.2775119617225,-9.59832995294968,14.4726447375261,30.3335988428499,25.0493571544151,57.2534794290537,33.2262707960701,120.745814743695,40.6673265129993,12.1267720732542,19.0282565767474,71.2246398518549,29.1378139752426
Sat Jun 09 18:11:30 PDT 2018,1528593090.289,29.8755419,-131.7873,51.4704066261281,235.4733248441,159.952366440428,274.914061545754,-13.2775119617225,3.62407024348648,14.3663222980653,30.1665064642884,24.9025109125908,56.9832457455642,33.048095383205,120.232315407659,40.4606413081153,12.0294376516642,13.8551614333542,70.9008768180864,28.9753031478979
Sat Jun 09 18:11:31 PDT 2018,1528593091.297,29.8755165,-131.7872016,49.0751116350592,239.707560778567,152.892940089642,265.629531424625,-13.2775119617225,-9.67713060294734,14.2608114802799,30.0006896000669,24.7567856344446,56.7150749146203,32.8712800879954,119.722735913883,40.2555338528869,11.9328462409261,8.70140665994653,38.2506308772402,28.81403286122
Sat Jun 09 18:11:32 PDT 2018,1528593092.293,29.8754956,-131.7871014,53.1351072114071,238.745640349897,152.261113275758,268.662039584991,-13.2775119617225,-9.69082026590847,14.1561030261278,29.8361337005925,24.6121685333185,48.721763546265,32.6958093957911,119.217031549337,40.0519861501698,11.8369893656309,8.61783662716452,70.3841317327122,28.6539889645548
Sat Jun 09 18:11:33 PDT 2018,1528593093.293,29.8754762,-131.7870009,52.8835442599937,242.974000456894,158.032502352162,271.685836196048,-13.2775119617225,3.5326689781382,14.0521878178405,29.6728244367201,24.4686470162918,56.2142093811337,40.9324932000238,118.715158278461,39.8499804755035,11.7418586787848,13.5852412383892,37.737338809876,31.1029929130839
Sat Jun 09 18:11:34 PDT 2018,1528593094.287,29.8754547,-131.7869019,50.4849370264586,242.007013617578,157.386049467959,270.610502806773,-13.2775119617225,-9.76803079297816,13.9490568752761,29.5107476955939,24.3262086805257,55.951976470406,40.7279271428097,118.217072730385,39.6494993719668,11.6474459593867,13.4838723583888,37.5448299390398,30.9355193097828
Sat Jun 09 18:11:35 PDT 2018,1528593095.288,29.8754324,-131.7868036,52.39420204331,241.047297356002,163.144086403833,273.636422035164,-13.2775119617225,3.4562292954394,13.8467013533325,29.3498895765814,24.1848413096902,55.6917152356987,40.5248991762513,117.72273218643,39.4505256451484,11.5537431100592,8.33277973061893,37.3537685033227,30.7693049065064
